startNodeName	endNodeName	weight	startType	endType
873	11517	0.5823961494024843	42	24
11216	11519	0.20188764692284167	69	66
6993	11520	0.2464747722260654	76	53
6553	11522	0.1846041097305715	98	7
8364	11524	0.112578384578228	22	35
1293	11525	0.08741992409341037	99	2
4977	11526	0.47796498402021825	69	55
240	11527	0.09075469523668289	49	19
9008	11527	0.15111217414960265	62	19
7311	11528	0.3009878466837108	50	39
8629	11530	0.1680639914702624	41	30
9424	11530	0.12075464148074389	89	30
4896	11531	0.32318687601946294	69	2
9158	11533	0.13743335148319602	104	5
7216	11533	0.07791140349581838	80	5
5692	11534	0.40396847878582776	76	3
4059	11534	0.10833013500086963	4	3
1606	11535	0.4378119329921901	49	35
303	11536	0.04389297356829047	85	21
9360	11537	0.1414257539436221	4	29
113	11538	0.18882290017791092	52	57
3174	11538	0.18113608355633914	96	57
8612	11539	0.014609639765694737	108	87
940	11540	0.15323707810603082	40	89
4281	11542	0.366417427547276	7	30
737	11543	0.46498069213703275	57	97
10051	11544	0.047498242696747184	64	90
3685	11544	0.7346718648914248	46	90
5811	11545	0.16117898654192686	78	19
2331	11547	0.08933272352442145	47	98
10504	11548	0.3976466371677816	110	87
5347	11548	0.1264410789590329	16	87
5618	11549	0.04085737722925842	70	95
8885	11550	0.38866285188123584	79	60
2	11551	0.6406335169449449	2	37
7755	11554	0.4386290912516415	24	60
9274	11555	0.011190223507583141	51	3
9743	11557	0.27330283424817026	63	87
520	11558	0.03274936811067164	43	33
261	11559	0.4282770357094705	23	79
3552	11560	0.5465087241027504	69	67
626	11561	0.5938744728919119	69	72
3355	11561	0.058644267031922936	40	72
3282	11563	0.4295542824547738	98	76
2539	11564	0.20485493983142078	107	84
2947	11564	0.19729415606707335	77	84
603	11566	0.25215267413295805	19	44
80	11567	0.09310422954149544	55	37
2416	11567	0.2257857727818191	58	37
822	11568	0.15125824511051178	102	69
2919	11570	0.2882623819168657	70	110
7218	11571	0.4558046981692314	90	2
6145	11572	0.3949448987841606	68	61
7380	11574	0.06874699331820011	53	72
1379	11575	0.3274632655084133	14	48
6304	11576	0.37697115004993975	91	23
1047	11577	0.16184771386906505	36	69
9499	11578	0.016415635123848915	26	47
864	11579	0.3490262075792998	71	58
9098	11581	0.2535359407775104	112	28
15	11582	0.3966692734975368	15	19
5848	11583	0.5569946703035384	9	71
386	11584	0.107162602012977	83	112
4533	11585	0.3349117594771087	64	29
10637	11588	0.19382004137150943	33	95
3554	11588	0.4468876502942294	39	95
6339	11589	0.21910484903492033	17	57
11427	11590	0.42243778705596924	11	42
2287	11590	0.04165776749141514	47	42
274	11591	0.6281270917970687	46	8
11494	11592	0.28544075204990804	30	83
9108	11593	0.3827232555486262	46	16
2159	11594	0.32881472329609096	65	18
7154	11595	0.113683216040954	101	41
743	11596	0.20778682688251138	45	18
6802	11597	0.05651941476389766	32	22
7038	11597	0.2513333214446902	98	22
11167	11598	0.1831470716279	27	12
2259	11599	0.3372399704530835	45	69
6707	11600	0.27365566859953105	113	73
754	11601	0.3752181613817811	52	1
4657	11602	0.1507912261877209	83	79
2974	11603	0.35133659839630127	52	81
8877	11604	0.16805976047180593	36	97
1523	11606	0.5422967062331736	31	66
26	11607	0.380625591147691	11	98
94	11609	0.003151971148326993	27	15
836	11610	0.5942791400011629	59	50
3717	11611	0.7751880087889731	59	101
6164	11612	0.6894368515349925	17	51
10911	11613	0.13939690589904785	8	24
9399	11615	0.36358712729997933	22	9
1604	11616	0.42899662302806973	26	81
8392	11617	0.014602087205275893	44	62
8099	11617	0.02970460942015052	66	62
264	11618	0.4028483866713941	73	104
2318	11619	0.612623943714425	66	29
876	11620	0.1210375523660332	33	69
8273	11620	0.2813139611389488	105	69
10284	11621	0.24957517976872623	94	37
1333	11622	0.4737090358976275	50	30
2718	11623	0.13292009802535176	73	61
762	11623	0.46547366585582495	111	61
10913	11624	0.37580683501437306	58	79
878	11625	0.2833192164544016	106	49
1864	11625	0.767132855951786	4	49
2253	11627	0.5584073786158115	85	34
2952	11627	0.2620598115026951	12	34
7178	11628	0.539207890862599	48	9
3515	11631	0.24928627745248377	46	31
2535	11632	0.6650237548165023	17	26
1708	11633	0.001655881991609931	71	22
7856	11634	0.38391279010102153	84	47
31	11635	0.038513744715601206	24	49
6705	11636	0.545890265610069	34	36
4612	11637	0.12467559636570513	34	23
947	11638	0.14400676684454083	110	28
4840	11639	0.3353366581723094	54	2
6333	11640	0.06590362288989127	110	74
2597	11640	0.0028816903941333294	47	74
4232	11641	0.2421140712685883	75	6
642	11641	0.285436253529042	63	6
117	11642	0.20035976287908852	71	79
9338	11643	0.6947985631413758	16	65
7255	11645	0.1790253547951579	48	2
3569	11647	0.032082923455163836	25	3
2735	11648	0.4193221090827137	21	67
546	11649	0.5865083357784897	8	69
2383	11650	0.44938127626664937	66	106
8621	11651	0.1919216385576874	92	76
11262	11653	0.024912947788834572	95	81
3129	11654	0.43596049561165273	10	95
6407	11655	0.10014347056858242	52	21
3969	11657	0.13367443345487118	77	66
6573	11658	0.004166094586253166	90	29
8706	11659	0.6551943647209555	53	95
514	11659	0.6065175426192582	100	95
3245	11660	0.3457116587087512	108	98
9431	11660	0.2220004757400602	40	98
6239	11661	0.2651599394157529	11	30
4655	11662	0.05304097174666822	37	85
142	11663	0.5278779452200979	4	20
5	11663	0.11496596108190715	5	20
2099	11665	0.04860749235376716	45	92
8250	11666	0.22027179971337318	87	9
440	11667	0.30590105266310275	41	39
1682	11669	0.23234747513197362	82	13
8451	11670	0.5088717055041343	22	70
2775	11671	0.0815215075854212	47	74
1902	11672	0.2979298089630902	57	97
122	11673	0.01802288694307208	72	80
3161	11675	0.40620013582520187	43	68
2827	11676	0.1206710902042687	23	13
8791	11677	0.18828301480971277	22	100
2231	11677	0.32531743845902383	16	100
3013	11678	0.6679882884491235	47	27
9753	11679	0.5592165009584278	41	80
964	11679	0.2774685875046998	7	80
1877	11680	0.21177356084808707	29	52
6271	11681	0.015233139274641871	25	56
5832	11682	0.00999131752178073	23	72
854	11683	0.07661987165920436	49	28
9872	11685	0.4599800843279809	51	77
3368	11686	0.005256243981420994	21	60
2636	11688	0.3712146526668221	99	34
4194	11688	0.2830822682008147	88	34
9583	11689	0.17440417385660112	39	62
1210	11690	0.24426207831129432	82	77
5065	11691	0.03208685014396906	72	88
3508	11692	0.23043675837107003	67	112
14	11693	0.36666938895359635	14	53
290	11694	0.27165303309448063	18	29
3146	11695	0.027900899294763803	30	91
2833	11696	0.37828876986168325	64	95
6586	11699	0.023803379852324724	92	23
2051	11699	0.0535358926281333	6	23
154	11700	0.4709024825133383	22	55
11633	11701	0.3658951355610043	22	73
1016	11702	0.21746659907512367	45	101
9302	11703	0.17503721034154296	42	111
3677	11704	0.11815361515618861	29	3
1019	11706	0.14491944387555122	61	82
221	11706	0.10248031746596098	95	82
30	11707	0.3106276337057352	20	98
5381	11708	0.3574607470072806	69	22
4754	11709	0.59822898497805	70	44
1949	11711	0.4198855988215655	88	104
1482	11713	0.6612131481524557	91	8
2255	11714	0.17005683132447302	75	49
1748	11715	0.128512630937621	28	79
5746	11716	0.5506441078614444	43	12
11373	11717	0.21644768211990595	86	37
7059	11718	0.30655330675654113	84	110
5633	11719	0.012608243618160486	92	30
3470	11720	0.30406497651711106	46	52
603	11721	0.4027345066424459	19	21
3022	11721	0.32119855750352144	73	21
2705	11722	0.20586927933618426	83	112
10959	11725	0.2637090873904526	88	23
10100	11727	0.058117838809266686	46	70
1534	11728	0.5387922469526529	106	71
4374	11728	0.29508758429437876	112	71
1932	11729	0.27206193772144616	38	85
2112	11730	0.738512370036915	53	111
9106	11730	0.3906934258993715	29	111
4822	11731	0.6315924522932619	60	69
7262	11733	0.048334000864997506	3	67
725	11734	0.7292913128621876	44	38
10728	11735	0.22086126334033906	2	93
1209	11735	0.10666044102981687	20	93
128	11736	0.473572741728276	3	112
7578	11738	0.344312472268939	113	51
636	11738	0.6191020449623466	67	51
3458	11739	0.5287427552975714	31	47
1720	11740	0.2526980706024915	91	98
2119	11741	0.23805455770343542	33	68
4784	11742	0.11696373880840838	29	22
6990	11743	0.15002090018242598	13	112
5600	11744	0.3031690795905888	68	7
964	11745	0.06082598399370909	7	88
4044	11745	0.11553774238564074	77	88
10369	11746	0.1702196931000799	9	6
5835	11748	0.020612001651898026	38	85
3626	11749	0.20160115510225296	3	109
419	11750	0.35263576987199485	23	60
526	11751	0.54515997832641	71	81
6413	11752	0.36101423716172576	9	12
2920	11753	0.24443551735021174	93	83
1250	11754	0.25424462044611573	102	20
204	11755	0.12031324650160968	80	15
136	11756	0.2902788184583187	77	58
7432	11756	0.4582883787807077	70	58
9086	11759	0.07804842153564095	89	41
1337	11760	0.24745855084620416	41	9
3100	11762	0.3835937725380063	16	20
5465	11763	0.05631919042207301	76	43
6806	11764	0.2883874233812094	69	49
679	11767	0.6562236566096544	47	42
328	11768	0.5505039133131504	52	45
7326	11769	0.2847253610379994	68	73
4068	11770	0.07209104835055768	73	2
4265	11771	0.19873574166558683	27	99
9407	11773	0.7542465778533369	22	77
5134	11774	0.6610549397300929	23	17
2412	11775	0.04415282187983394	15	7
2846	11776	0.018527946434915066	66	87
6199	11777	0.02434019255451858	77	84
815	11778	0.7459847454447299	22	66
8842	11779	0.14001915673725307	101	88
7527	11780	0.13072949508205056	67	66
140	11781	0.6104655885137618	23	33
1078	11782	0.6433239267207682	13	21
221	11784	0.16188762336969376	95	46
9532	11785	0.06972371181473136	59	104
7648	11786	0.27937232982367277	4	77
7871	11787	0.6141092723701149	86	52
8777	11788	0.15519533609040082	104	24
7090	11789	0.019321471452713013	6	99
3396	11789	0.35410906793549657	37	99
10890	11790	0.09092847909778357	67	88
7374	11791	0.25004183780401945	111	38
673	11792	0.5254261274822056	34	26
3495	11794	0.6195716930087656	2	97
1882	11796	0.43627889757044613	85	87
466	11797	0.2557783054653555	59	41
11253	11798	0.1942403856664896	82	108
4223	11799	0.19185314048081636	75	20
8219	11800	0.6007552405353636	92	7
6424	11801	0.6078438234981149	28	6
34	11802	0.655844725901261	27	9
9213	11803	0.12444808054715395	50	90
199	11804	0.3753633229061961	58	68
171	11804	0.07019230211153626	85	68
8341	11805	0.1958914790302515	18	60
105	11806	0.4236680574249476	69	45
2694	11807	0.22792108147405088	85	106
5401	11808	0.4359348276630044	49	15
11629	11808	0.327779836487025	27	15
424	11809	0.04048645030707121	60	64
4134	11810	0.1795702432282269	99	55
4643	11811	0.08720839605666697	82	29
1268	11812	0.06220873538404703	32	49
308	11813	0.028312094043940306	83	4
8919	11814	0.2326907457318157	71	9
1150	11815	0.6348550620023161	19	106
2667	11816	0.4755658661015332	37	4
2284	11819	0.2194108166731894	33	34
9781	11821	0.5424611249472946	51	7
4587	11821	0.4478811358567327	26	7
2844	11822	0.028941728407517076	60	69
1022	11823	0.14922104100696743	19	59
1230	11824	0.2927809024695307	23	103
91	11825	0.631355470046401	12	69
3378	11826	0.7179121221415699	10	60
6671	11827	0.3434361587278545	16	61
11	11828	0.8326683114282787	11	73
2061	11829	0.14427110156975687	4	23
664	11830	0.007835625438019633	41	9
2061	11831	0.08244349481537938	4	41
89	11832	0.2602270923089236	60	42
1	11833	0.7292254886124283	1	24
28	11834	0.6154000910464674	22	19
10483	11837	0.09670831332914531	110	52
7896	11838	0.25247012730687857	7	35
2123	11839	0.07488275482319295	28	23
5274	11840	0.2975565670058131	26	85
3827	11841	0.1364511896390468	106	94
11604	11841	0.20967423380352557	97	94
58	11842	0.613534796051681	43	35
3419	11843	0.37386774900369346	29	84
748	11844	0.08932204032316804	42	22
142	11846	0.020286116749048233	4	65
3399	11846	0.2464813943952322	7	65
17	11847	0.5277708333451301	15	86
10198	11847	0.15786614455282688	19	86
2119	11848	0.6387199878226966	33	5
5735	11849	0.25445209979079664	80	111
9282	11850	0.4515730042476207	39	85
1352	11851	0.5662357853725553	23	87
1600	11852	0.49145343736745417	46	41
2170	11853	0.4946506617125124	35	78
909	11854	0.7125652974937111	20	2
2106	11855	0.33321171696297824	16	51
1034	11856	0.5969282020814717	83	2
443	11857	0.3300354084931314	25	54
114	11858	0.3090774351730943	29	47
1204	11859	0.0230582554358989	91	43
6012	11859	0.40147821069695055	101	43
499	11860	0.18637433252297342	101	27
1258	11861	0.5742786722257733	70	26
4489	11863	0.5532547638285905	62	7
5350	11864	0.04701765067875385	29	20
3019	11864	0.22427745605818927	26	20
4126	11866	0.20585092762485147	90	46
1579	11866	0.48789447150193155	16	46
3621	11867	0.16704664146527648	28	50
382	11867	0.12330036121420562	77	50
1388	11868	0.26692653889767826	84	65
57	11869	0.32153709908016026	42	46
330	11870	0.593308650655672	48	107
6871	11870	0.24359978875145316	7	107
6315	11871	0.4960802155546844	56	42
869	11871	0.3324564229696989	46	42
847	11872	0.5559554102364928	15	61
9809	11873	0.042058928636834025	19	49
1768	11874	0.3532590994145721	5	36
91	11875	0.6066949320957065	12	14
3198	11875	0.08565257047303021	19	14
23	11876	0.4839990569744259	19	63
4239	11877	0.6083606176543981	73	51
662	11877	0.02260979195125401	49	51
2693	11878	0.27808547276072204	90	41
6774	11878	0.03234174265526235	16	41
9051	11879	0.3393463334068656	27	35
2621	11880	0.4215793202165514	66	77
3664	11881	0.11183323571458459	56	113
919	11882	0.05093952571041882	71	49
4060	11883	0.03663954953663051	47	9
5380	11884	0.4860341118182987	100	27
1924	11885	0.054741926258429885	109	72
968	11886	0.32722966163419187	47	40
25	11887	0.20587706053629518	21	67
2833	11888	0.6552224643528461	64	5
3643	11889	0.0638391231186688	70	19
3367	11891	0.24828714528121054	56	52
134	11892	0.4997084755450487	75	21
685	11893	0.4940065590199083	77	89
251	11895	0.4206387922167778	7	12
6641	11896	0.3489463471341878	67	9
9411	11899	0.22571990289725363	60	106
6093	11899	0.6408013084437698	32	106
9759	11900	0.11298643844202161	98	39
1520	11901	0.38626523897983134	40	94
247	11902	0.1016040425747633	41	15
182	11902	0.5515279786195606	11	15
1689	11903	0.4670101075898856	75	108
114	11904	0.5124845774844289	29	42
1379	11906	0.03752537234686315	14	47
2828	11908	0.44277274468913674	41	109
2534	11909	0.24831998441368341	96	19
11703	11910	0.5968911435920745	111	1
8441	11911	0.42414039629511535	57	33
4228	11912	0.06120660365559161	30	3
954	11913	0.37922220677137375	44	38
7224	11913	0.18540356238372624	58	38
3445	11914	0.4620582386851311	16	19
11506	11914	0.09744058223441243	92	19
148	11916	0.12508347630500793	67	9
894	11916	0.1679382650181651	88	9
151	11917	0.13386995275504887	45	4
3048	11918	0.43665847834199667	73	57
432	11920	0.014643433736637235	15	41
7724	11920	0.5816012886352837	72	41
5402	11921	0.24759565643034875	2	58
361	11921	0.3066308959387243	72	58
6315	11922	0.3897258678916842	56	58
6294	11922	0.46370778582058847	25	58
10150	11924	0.38713867077603936	101	73
6462	11924	0.12831570371054113	82	73
6355	11925	0.08109896793030202	91	80
3717	11926	0.6263944269157946	59	13
6804	11927	0.3779673045501113	90	97
6772	11928	0.11915058875456452	18	57
7602	11929	0.23579898034222424	5	70
161	11930	0.13107831543311477	9	5
2080	11931	0.07124400441534817	105	94
3411	11932	0.009717573411762714	56	79
229	11934	0.16481574368663132	59	45
10282	11935	0.3741207062266767	13	55
2236	11935	0.03732326556928456	95	55
2004	11936	0.04750279197469354	71	90
3911	11937	0.17656266945414245	65	58
5164	11938	0.33921958529390395	89	13
247	11939	0.7168918258976191	41	87
5683	11940	0.3641942522954196	30	27
3599	11941	0.44731796253472567	21	33
401	11942	0.24316794076003134	70	31
7198	11943	0.6722332963254303	35	65
11860	11944	0.6896751988679171	27	49
4391	11945	0.6625573053024709	95	26
178	11947	0.6097754461225122	88	52
3813	11947	0.20351830520667136	2	52
5695	11948	0.7119527901522815	96	67
9993	11949	0.4594523315317929	43	49
167	11951	0.43757926067337394	45	38
366	11952	0.3497160179540515	63	1
309	11954	0.1298140122089535	34	77
1119	11955	0.5575495867524296	73	98
255	11956	0.4443662934936583	82	77
1776	11956	0.09148679301142693	9	77
4963	11957	0.1692193045746535	77	16
4583	11958	0.17691478529013693	69	45
1217	11959	0.6649004428181797	39	21
89	11960	0.5248065530322492	60	8
7560	11961	0.23556048958562315	93	18
4170	11962	0.37059841956943274	36	53
360	11963	0.28643163037486374	79	56
1356	11966	0.5996557981707156	53	52
1933	11966	0.6047724583186209	34	52
530	11967	0.4359280513599515	22	64
66	11968	0.15780943538993597	14	61
1579	11969	0.6687672908883542	16	55
13	11970	0.8338567337486893	13	48
5139	11971	0.23393959272652864	70	94
7	11972	0.06331494660116732	7	5
238	11973	0.0024377231020480394	82	40
7059	11974	0.2527595264837146	84	44
11037	11975	0.369222205132246	51	47
147	11976	0.6211814004927874	79	68
5526	11977	0.5891418636310846	109	29
8426	11977	0.37185804452747107	113	29
1957	11980	0.019202638417482376	10	49
697	11981	0.1311248920392245	111	67
3292	11982	0.34491365659050643	91	111
5214	11983	0.07004030444659293	12	65
8226	11984	0.6589304765220731	8	110
9097	11985	0.4855375646147877	10	21
69	11986	0.6955901044420898	33	47
2643	11987	0.11979886493645608	90	96
7112	11990	0.05958927609026432	64	100
1935	11991	0.3856408519204706	95	48
2839	11991	0.3837963498663157	72	48
1536	11992	0.06694484176114202	33	86
1003	11993	0.11582164419814944	38	66
4598	11994	0.06143519305624068	34	53
357	11995	0.31785209011286497	25	4
1337	11996	0.231709428364411	41	105
5166	11997	0.10007870243862271	62	101
57	11998	0.04157423065043986	42	95
6361	11999	0.3848751604091376	17	60
6528	12000	0.03789824130944908	53	73
1810	12001	0.1488697815220803	102	90
9934	12002	0.32489476492628455	61	16
6615	12002	0.2578202304430306	48	16
2392	12003	0.2930940049700439	68	41
1261	12004	0.3475831307005137	60	9
1156	12005	0.4974615469109267	29	27
118	12006	0.06673333304934204	26	10
3437	12008	0.04049345455132425	36	12
3250	12009	0.3516672430559993	82	25
3135	12010	0.09731407160870731	58	86
995	12012	0.13471493776887655	73	72
10458	12014	0.26720339711755514	80	4
626	12016	0.6764232227578759	69	30
11477	12017	0.04249413940124214	4	27
226	12018	0.2128232871182263	38	48
6980	12018	0.03499524248763919	87	48
7357	12019	0.028270011767745018	103	49
1074	12020	0.2842007423751056	103	94
8265	12023	0.5681514362804592	93	41
526	12024	0.2246202768292278	71	60
723	12025	0.22568359063006938	57	30
8938	12025	0.19815347995609045	34	30
3419	12026	0.3160325507633388	29	46
6166	12028	0.7297471752390265	95	30
1577	12028	0.5813243880402297	27	30
6829	12029	0.18330722278915346	95	60
760	12030	0.08827691967599094	63	59
916	12031	0.020300281466916203	76	17
4463	12033	0.15142013737931848	17	18
2238	12033	0.4675110778771341	8	18
2139	12034	0.26495153550058603	9	57
481	12036	0.05947209848091006	45	4
122	12037	0.03255430399440229	72	51
2479	12039	0.47571835038252175	16	32
71	12041	0.2895778212696314	51	80
1342	12042	0.3377750297077	21	41
7608	12042	0.24630713323131204	67	41
117	12043	0.1987497981172055	71	76
10472	12044	0.00922443624585867	55	53
1534	12045	0.14584555686451495	106	68
61	12046	0.22792493109591305	46	94
1314	12047	0.47501425677910447	45	104
2810	12048	0.05068867397494614	95	78
3360	12050	0.12065164349041879	79	96
2238	12052	0.41512552718631923	8	59
2490	12054	0.2242692681029439	87	9
2878	12054	0.15697659575380385	42	9
3014	12055	0.03693215292878449	41	31
3336	12056	0.1633908550720662	106	43
9235	12057	0.22262703767046332	31	99
7389	12057	0.18648278363980353	52	99
150	12058	0.09594926983118057	30	12
6880	12059	0.39419346884824336	81	1
10578	12060	0.39161564875394106	74	8
5972	12062	0.3627465576864779	8	106
4175	12063	0.3092544001992792	109	34
1685	12064	0.2528299978002906	26	75
3280	12064	0.4545418485067785	12	75
8338	12065	0.31614151503890753	9	30
10052	12066	0.004938487196341157	43	45
3983	12067	0.029862060211598873	5	96
1354	12067	0.00269741821102798	69	96
5439	12068	0.4018045077100396	22	20
4954	12073	0.42020707577466965	70	40
1718	12073	0.38808473269455135	91	40
832	12074	0.04145488468930125	64	34
11072	12075	0.30710235168226063	37	25
1314	12076	0.5632087835110724	45	80
6743	12077	0.3048518290743232	74	62
7146	12077	0.2527791978791356	42	62
10107	12078	0.47278557415120304	98	84
4540	12079	0.10125187807716429	95	3
2858	12080	0.6716571692377329	73	29
843	12081	0.19408195232972503	32	39
10916	12082	0.5037187475245446	79	13
3159	12083	0.008509288309141994	39	37
1389	12084	0.05527558480389416	104	19
7374	12084	0.35575224622152746	111	19
2932	12085	0.04297112091444433	100	96
4144	12085	0.1551472230348736	89	96
196	12086	0.5351403770036995	23	104
398	12087	0.3759514398407191	68	25
12007	12087	0.3302029464393854	2	25
1802	12089	0.5506743772421032	52	7
4742	12090	0.023388773202896118	98	16
1917	12090	0.35499661113135517	67	16
3368	12091	0.07510094693861902	21	24
3690	12092	0.295111698564142	49	15
169	12093	0.244382570264861	84	46
5	12094	0.2830045504961163	5	9
138	12095	0.25764129566960037	66	69
3138	12096	0.2303991017397493	12	67
11144	12097	0.41740525397472084	60	66
7998	12098	0.4290027467068285	53	61
1581	12098	0.36037926096469164	73	61
9993	12099	0.015287483809515834	43	30
1509	12099	0.310210432857275	94	30
5921	12100	0.6958840792067349	20	51
10989	12101	0.0132544687949121	81	1
5941	12102	0.3590280304197222	14	37
9653	12103	0.14694786141626537	83	78
775	12103	0.07348637585528195	48	78
8641	12106	0.01975498511455953	11	106
2244	12106	0.05371997505426407	93	106
980	12107	0.4379993681795895	58	91
9180	12108	0.5673631578683853	44	9
8518	12109	0.1628788763191551	61	16
89	12110	0.1825559379067272	60	33
2791	12111	0.18915640749037266	45	43
1376	12112	0.13394158449955285	23	61
11594	12112	0.0656536587048322	18	61
11354	12114	0.03298001177608967	20	39
3970	12115	0.026586978463456035	34	84
8107	12116	0.4304301105439663	92	10
9	12117	0.20717347995378077	9	108
3420	12118	0.1034289924427867	25	43
7305	12118	0.18337386241182685	73	43
4077	12120	0.5577475759200752	79	55
7041	12121	0.27276777056977153	47	51
8	12122	0.08620202052406967	8	2
6271	12123	0.27442861115559936	25	28
34	12124	0.10152014833875	27	5
5476	12126	0.2787404872942716	56	105
9941	12127	0.45981638552621007	85	52
4100	12127	0.6742963634897023	8	52
2802	12128	0.34971749666146934	32	80
3590	12129	0.24750338471494615	2	95
736	12129	0.6362759929616004	46	95
2762	12130	0.4709227094426751	66	91
2984	12131	0.34758775401860476	20	28
1836	12132	0.15047959168441594	14	64
1025	12133	0.490650329971686	2	107
3892	12135	0.03443057555705309	25	21
2576	12136	0.36748793511651456	16	52
10731	12137	0.043742514215409756	38	85
7213	12138	0.07201294461265206	94	20
270	12139	0.6712470296770334	104	5
881	12140	0.20715455804020166	101	15
6958	12140	0.21013528760522604	87	15
3272	12142	0.269133081426844	19	96
1985	12143	0.14696681033819914	78	57
9161	12145	0.01171666313894093	31	88
2037	12146	0.09754209173843265	74	1
417	12147	0.008294028230011463	98	20
441	12148	0.4296193467453122	42	6
1902	12149	0.008772684494033456	57	61
2688	12149	0.02891815803013742	69	61
3185	12150	0.5239189695566893	64	45
9631	12151	0.5762069665361196	71	67
3342	12152	0.10618866211734712	76	27
2525	12152	0.23438935540616512	98	27
278	12153	0.49774270807392895	53	82
1691	12154	0.3004582526627928	96	35
2329	12155	0.06035427167080343	32	47
2436	12156	0.1463030227459967	36	60
8971	12158	0.36557051935233176	37	108
571	12159	0.3318385367747396	20	36
7572	12160	0.17323399661108851	80	45
9783	12161	0.18632775638252497	95	100
1021	12162	0.4026162177324295	24	107
84	12164	0.6536304117180407	26	20
4638	12165	0.3438476901501417	59	84
1585	12166	0.17011679150164127	29	52
7184	12167	0.33738398971036077	104	47
806	12168	0.36215637251734734	33	81
6	12170	0.31389996013604105	6	12
956	12170	0.3676034212112427	76	12
328	12171	0.5553689615335315	52	95
335	12172	0.03263244451954961	37	52
1095	12174	0.4832873451523483	2	5
10027	12175	0.13420654879882932	108	65
81	12176	0.5787145730573684	48	46
4887	12177	0.8889281349256635	2	89
4175	12178	0.5796984978951514	109	91
3868	12180	0.27823356445878744	44	8
12	12180	0.01956239086575806	12	8
5319	12183	0.22798315645195544	11	82
8841	12184	0.40797747136093676	39	82
10754	12185	0.5941847092472017	15	39
8116	12186	0.04755947436206043	107	106
6058	12187	0.19839572440832853	76	58
3644	12188	0.009591813199222088	19	108
7388	12188	0.26774793677031994	15	108
6103	12189	0.4317793967202306	90	58
1610	12190	0.037674684543162584	51	6
194	12191	0.1589092945214361	8	90
2838	12192	0.26585361431352794	41	7
23	12193	0.5551276560872793	19	36
4294	12193	0.22898499737493694	48	36
2318	12194	0.4832693743519485	66	60
2630	12195	0.6421832423657179	39	12
8002	12195	0.06443789578042924	58	12
530	12196	0.29369806009344757	22	60
7089	12197	0.28618676168844104	80	56
10506	12198	0.27036977652460337	30	87
778	12198	0.10222012875601649	69	87
1655	12199	0.28042974532581866	51	68
11211	12200	0.03661174909211695	30	12
6134	12201	0.07757164863869548	25	104
204	12202	0.2275643579196185	80	76
3902	12203	0.4519933261908591	28	34
566	12204	0.07388244918547571	58	21
7447	12205	0.323365964461118	51	106
747	12205	0.13978541851975024	68	106
1956	12206	0.23918173625133932	37	84
2888	12207	0.13289632508531213	77	2
485	12208	0.4764807929750532	11	21
7828	12209	0.2707778764888644	37	23
10647	12210	0.21869936608709395	37	34
9	12211	0.08190642134286463	9	99
3137	12211	0.4009301846381277	62	99
1104	12212	0.27598798065446317	56	52
5867	12213	0.5298265782184899	22	49
341	12214	0.057353853015229106	95	27
5337	12215	0.11726605077274144	15	103
6830	12216	0.30455911019816995	21	14
421	12217	0.2981170357670635	112	59
72	12219	0.46172537957318127	33	110
6805	12221	0.5891594965942204	29	16
8894	12222	0.11536952457390726	99	39
382	12223	0.21359033463522792	77	71
1489	12224	0.17999208089895546	19	67
11663	12225	0.4929658626206219	20	68
10185	12226	0.07975707808509469	57	35
643	12227	0.2984880416188389	24	47
9559	12228	0.19609309476800263	82	13
917	12229	0.5928705520927906	56	15
3264	12230	0.1373059106990695	113	112
2626	12231	0.20674231345765293	55	44
6966	12232	0.1629445836879313	39	49
59	12233	0.5563978557474911	44	33
3358	12234	0.07150938920676708	10	55
652	12235	0.3634641624521464	106	61
10892	12236	0.23930403240956366	12	6
131	12237	0.43910477589815855	74	14
11347	12239	0.07872971380129457	84	111
1333	12240	0.18625396117568016	50	7
411	12241	0.12461002869531512	18	88
7271	12242	0.44318079203367233	90	41
5554	12243	0.22483026213012636	80	6
5343	12244	0.11093311663717031	94	35
247	12245	0.18155266693793237	41	8
5221	12249	0.3089360089506954	4	75
6301	12250	0.3071445452515036	38	11
5516	12250	0.45421917480416596	113	11
622	12251	0.5386338329408318	28	70
9980	12252	0.58844477054663	53	29
8091	12253	0.46676232130266726	60	1
333	12254	0.19249412673525512	62	86
259	12255	0.1669599583838135	14	6
3476	12256	0.03101016557775438	1	58
943	12257	0.27839293191209435	77	69
4525	12258	0.6499717959668487	39	78
51	12259	0.3739873382728547	37	77
9837	12260	0.28442651126533747	13	4
10439	12260	0.06101856171153486	73	4
7585	12261	0.4145919824950397	76	49
4076	12262	0.4566995557397604	85	32
11034	12265	0.32283903914503753	28	47
5337	12266	0.21684082178398967	15	52
8704	12268	0.07916452130302787	38	34
8709	12269	0.08176284562796354	23	50
2331	12271	0.2855605378281325	47	106
7950	12272	0.06626283284276724	99	46
2957	12273	0.8029563906602561	1	46
7574	12274	0.1576411505229771	6	7
9992	12276	0.44715384021401405	12	41
5214	12276	0.223952540429309	12	41
5050	12277	0.5074188800062984	12	15
12049	12278	0.34011820261366665	19	45
243	12279	0.49653376592323184	56	87
60	12280	0.08431900176219642	45	59
36	12280	0.046543201664462686	29	59
50	12281	0.011131089879199862	13	71
1156	12281	0.12363156210631132	29	71
388	12282	0.29763836530037224	61	21
